Country_Name,Country_Code,Indicator_Name,Indicator_Code,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025
Argentina,ARG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,428400000,427800000,443300000,448900000,446200000,449800000,449400000,428700000,424700000,403300000,707000000,857100000,284000000,400000000,329000000,182000000,533500000,188324000,150000000,69000000,0,0,235000000,50000000,490000000,1265000000,3092294000,3467723000,5594485000,8779852000,5503206000,4216697000,72805000,830785000,3143485000,1766257000,2486731000,1940645000,2268311000,5713793000,5655105000,6711555000,6307063000,6993833000,5007791000,4455425000,6313444000,8607496000,6276707000,5153201000,3446296000,3601024000,1888476000,3550648000,1212518000,0
Argentina,ARG,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,348214000,303660000,325133000,473973000,560604000,533127000,616971000,733539000,1624793000,910608000,1216360000,1107128000,1025192000,982480000,513967000,849918000,1528080000,1366919000,1276650000,1461529000,2761080000,1534347000,944848000,2177371000,1030638000,1808509000,3277111000,4874925000,4208402000,5181478000,6185405000,7468628000,2396663000,5672458000,1837037000,1724366000,2634312000,3333017000,3395508000,5592471000,6034811000,5364635000,3477608000,4767662000,4735601000,6365145000,5765716000,0,0,0,0,0,0,0,0,0
Argentina,ARG,Principal rescheduled (current US$),DT.AXR.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477249000,512058000,619759000,523087000,964565000,835226000,197865000,0,0,0,0,0,0,0,0,0,0,0,982567000,2000,0,0,0,0,0,9032625000,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326318000,380624000,543175000,455761000,955089000,825554000,157543000,0,0,0,0,0,0,0,0,0,0,0,982567000,2000,0,0,0,0,0,7827749000,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150931000,131434000,76584000,67326000,9476000,9672000,40322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204876000,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13334399000,13410805000,2899591000,1988408000,3278406000,2249039000,2771167000,2252481000,2970616000,7109319000,-157851000,3971155000,13493990000,1991114000,-749176000,28616000,26034550000,-3255550000,475203000,19127650000,413681000,2853169000,3167913000,1543888000,-984399000,-11003803000,-2055388000,-11296617000,0,0,0,0,0,0,0,0,0
Argentina,ARG,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,10.843,10.8122,10.8068,10.7665,10.7584,10.7447,10.735,23.3304,25.3782,32.6347,38.0031,36.0835,37.7303,19.3315,21.8468,13.1583,8.3697,6.0164,9.6888,13.0071,16.7106,20.6263,23.5786,13.3774,9.5492,21.62,21.1411,24.9416,21.8763,19.363,18.8756,13.1044,10.0018,13.6967,15.8028,26.7917,23.7556,15.8923,14.982,14.4252,12.9602,18.4544,18.4937,25.0337,19.477,34.2645,24.8521,0,0,0,0,0,0,0,0,0
Argentina,ARG,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,12350000,10110000,10730000,12740000,12070000,12860000,16090000,17580000,19610000,29230000,33740000,29900000,26780000,27840000,28140000,31730000,62830000,73940000,81330000,78900000,69360000,75530000,83310000,80560000,79360000,83480000,80930000,74760000,66290000,68290000,53440000,60120000,55950000,64730000,62280000,60830000,55340000,52530000,63830000,71880000,76480000,56560000,56800000,53140000,52320000,31890000,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558990000,932036000,859842000,624012000,26496206000,847410000,248291000,0,0,159000,0,0,0,0,171000,0,20136006000,2096200000,982567000,0,0,8107127000,16403000,0,0,9251686000,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6523170000,-3060829000,3194791000,2933245000,-3924238000,10412663000,23679067000,12372380000,17105934000,13253056000,10409306000,-1850875000,2587007000,-4329738000,15122493000,4556942000,-37211142000,-11867252000,1896803000,8934141000,3942936000,-7053907000,12867913000,-2966080000,10025568000,-1096762000,27985099000,17032735000,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,34.89997868,27.77804987,42.53546452,23.01056878,38.03772541,45.84481999,50.17395182,69.89675338,63.61461298,60.3269726,83.13372922,74.53341661,44.50263204,36.42972928,37.13695208,33.77928961,27.6728609,31.11176135,25.291548,30.31307367,39.44127992,44.1745549,51.8036478,74.28486191,64.28241075,49.5813008,16.59737263,38.29126947,29.6758753,19.72463295,31.51132901,12.11147095,11.00061843,21.17258439,18.64254029,15.65498994,13.75656076,16.82562549,19.69760724,24.62269845,34.93050488,0,0,0,0,0,0,0,0,0
Argentina,ARG,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,9.037044129,3.028793505,4.544737307,15.57637453,14.67359551,3.642133729,15.20641247,27.01151496,36.76799692,44.33166283,24.59317926,9.127076665,5.724059217,2.542612348,2.532811548,6.397985297,5.158654926,2.753621809,5.699301685,2.232739363,7.350371189,9.143341559,14.56109116,21.32161594,19.07864669,14.46527996,16.2884839,17.40318697,17.49211787,17.28089142,16.75757432,9.533619717,7.072091737,8.659574344,11.24070652,20.78075732,25.98649576,36.98293604,34.569452,34.47619375,39.27146632,30.98495539,29.23642343,19.20127382,19.94679055,13.49989722,19.06837987,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,532570000.2,192447207.1,313304055.2,1148704506,1144325481,287785746.1,1444855224,3153791555,4966494542,9388041760,6719462057,3268356776,2506393809,1172355965,1242617532,3273000000,2718000000,1617000000,3363457537,1463302258,4592335363,6004650836,9989728907,13791118838,14326930205,14287809202,18103917845,22319837895,24752133237,26252059175,25146906512,14553064206,10489340325,14153441164,18884345478,27178838502,30903462209,44682058458,44854617923,46092987573,49733860132,43226839533,39920302210,28143040338,29016965028,23416509698,36323296364,0,0,0,0,0,0,0,0,0
Argentina,ARG,Total reserves in months of imports,FI.RES.TOTL.MO,0,0,0,0,0,0,4.272612787,6.706627444,9.854155837,10.74351527,5.039911537,2.377707264,2.477081676,1.151626685,1.201951506,3.481606241,2.787215861,1.535977203,3.121055555,1.314835424,4.206719416,4.100603803,4.97524659,5.988993198,5.005896526,4.893145432,5.414824008,5.450079646,5.675392185,6.779307765,6.281920359,4.292979967,5.27388087,5.698590159,5.550516193,7.026865552,6.783385401,7.911706823,6.492681311,8.705985804,6.932174787,4.860262301,4.819527216,3.189213831,3.680385455,3.100002406,4.86686171,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,504398000,620332000,675345000,557476000,777906000,934158000,1169251000,1258435000,1350055000,1429964000,1244786000,1668871000,1913482000,1553825000,1999806000,1960825000,2082057000,1873403000,3256906000,2531864000,1999430000,2699303000,3580885000,3594650000,4488444000,6486921000,5922874000,6238784000,9184073000,8021623000,5466717000,6613399000,5658857000,5006585000,5111726000,3927847000,5413203000,7115436000,7826596000,7548122000,6699121000,7976927000,8017111000,8125517000,9153178000,9095155000,8014386000,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,251544000,370811000,566669000,308937000,975953000,1329384000,1020045000,1315939000,956070000,856269000,1053594000,2333576000,1921185000,549878000,571202000,1424523000,357696000,1039744000,691218000,521270000,418471000,401012000,400672000,415388000,571788000,495696000,365600000,414300000,125092000,848659000,294041000,2097809000,383237000,1878484000,206566000,153192000,149137000,8341000,7736000,1066705000,3346388000,3259128000,2963267000,2809428000,3934608000,4725976000,6118760000,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,755942000,991143000,1242014000,866413000,1753859000,2263542000,2189296000,2574374000,2306125000,2286233000,2298380000,4002447000,3834667000,2103703000,2571008000,3385348000,2439753000,2913147000,3948124000,3053134000,2417901000,3100315000,3981557000,4010038000,5060232000,6982617000,6288474000,6653084000,9309165000,8870282000,5760758000,8711208000,6042094000,6885069000,5318292000,4081039000,5562340000,7123777000,7834332000,8614827000,10045509000,11236055000,10980378000,10934945000,13087786000,13821131000,14133146000,0,0,0,0,0,0,0,0,0
Argentina,ARG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,188912000,209914000,78362000,292780000,529318000,418468000,0,0,0,0,0,1173220000,1098430000,2312290000,2740980000,3853415000,3677793000,3099863000,3083196000,2483115000,2313851000,3519668000,4211220000,6130863000,6292571000,5868262000,5442163000,4914920000,5470438000,14376331000,14772335000,15995776000,14584968000,9967871000,478956000,503104000,490376000,3166796000,3110922000,3101307000,3104640000,3110862000,2926654000,2799230000,2715600000,0,0,0,0,0,0,0,0,0
Armenia,ARM,Average grace period on new external debt commitments (years),DT.GPA.DPPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4289,6.0663,9.1547,9.0784,8.3571,8.3714,9.8064,10.2405,9.3945,10.3326,10.3882,10.1935,10.0524,10.3314,8.6891,8.8255,5.9325,5.8658,5.8519,5.888,6.9652,5.0586,7.223,7.7467,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4289,6.0663,9.1547,9.0784,8.4325,8.8315,10.1019,10.2405,9.4707,10.3326,10.3882,10.1935,10.0524,10.3314,8.6891,8.8255,5.9325,5.9192,5.8519,5.888,6.9003,5.1395,7.223,7.7467,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.4166,7,0,1,0,0,0,0,0,0,0,0,3.9166,0,0,6.9982,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Average grant element on new external debt commitments (%),DT.GRE.DPPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8068,44.562,72.4197,68.5757,62.7088,64.8255,77.504,79.0947,74.684,79.981,80.6695,80.3327,79.9126,76.4273,65.1312,71.916,48.3999,52.5918,64.6677,56.5075,34.5613,59.2114,52.1847,56.4255,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8068,44.562,72.4197,68.5757,63.9359,66.2917,78.6316,79.0947,75.3619,79.981,80.6695,80.3327,79.9126,76.4273,65.1312,71.916,48.3999,52.6034,64.6677,56.5075,64.148,59.3967,52.1847,56.4255,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1762,55.4089,66.7936,0,0,0,0,0,0,0,0,0,0,52.1702,0,0,19.4921,47.6187,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Average interest on new external debt commitments (%),DT.INR.DPPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3875,3.5711,1.2826,1.845,2.1033,1.4473,0.7746,0.75,0.7695,0.75,0.75,0.75,0.7897,0.75,1.4694,1.2215,2.858,1.8319,0.9386,1.7794,4.4461,1.218,2.1809,1.6276,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3875,3.5711,1.2826,1.845,1.9997,1.6726,0.8561,0.75,0.6857,0.75,0.75,0.75,0.7897,0.75,1.4694,1.2215,2.858,1.8625,0.9386,1.7794,1.4011,1.2125,2.1809,1.6276,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0349,0,0,0,10,0,0,0,0,0,0,0,0,0.72,0,0,5.997,1.5656,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Average maturity on new external debt commitments (years),DT.MAT.DPPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8831,20.6607,32.5913,33.669,28.6637,29.1464,35.4076,35.6734,36.0275,37.9701,39.7145,39.3535,39.5567,32.1607,24.3623,32.1111,19.6692,20.4218,24.2603,22.5266,13.1708,22.3582,18.3232,19.3612,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8831,20.6607,32.5913,33.669,29.2746,29.805,37.3456,35.6734,36.3454,37.9701,39.7145,39.3535,39.5567,32.1607,24.3623,32.1111,19.6692,20.5866,24.2603,22.5266,25.2782,22.3931,18.3232,19.3612,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,24.9166,17,0,1,0,0,0,0,0,0,0,0,14.4166,0,0,7.0041,20.1761,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116600000,61000000,104000000,45000000,106000000,203000000,193000000,135000000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84700000,88000000,63800000,106750000,132500000,47600000,71400000,79900000,9300000,40000000,104800000,55000000,57283000,96000000,20000000,120000000,0,37000000,72915000,76000000,29960000,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124043000,172804000,131106000,78818000,189606000,192671000,94982000,73763000,116790000,14560000,45239000,116239000,251336000,64817000,202598000,201496000,898381000,245750000,367584000,294215000,356730000,724951000,1228588000,579050000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,30000000,10000000,0,1060000,0,0,0,0,0,0,0,0,6742000,0,0,700395000,11584000,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124043000,172804000,131106000,78818000,194606000,222671000,104982000,73763000,117850000,14560000,45239000,116239000,251336000,64817000,202598000,201496000,898381000,252492000,367584000,294215000,1057125000,736535000,1228588000,579050000,0,0,0,0,0,0,0,0,0
Armenia,ARM,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4145,9.6486,28.5646,38.759,40.5191,43.1929,41.1306,45.4341,36.4965,37.3633,39.8345,43.9668,45.7254,47.8883,41.4332,39.8846,47.0398,38.7006,34.6335,35.1514,25.5389,25.0728,25.3653,24.7934,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.739,19.7485,10.5402,5.84,0.0698,0.0169,0.8149,0.0237,0.0004,0.0003,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0014,0.0337,0.1126,0.1319,0.1547,0.1695,0.6697,0.6482,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4367,5.9123,7.4593,7.5678,7.9697,8.7881,9.0103,8.6873,6.2619,5.784,7.7678,10.7121,11.4414,11.2873,9.6808,10.763,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3407,0.4929,0.5441,0.4089,0.3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0.1814,0.1894,0.178,0.1691,0.3533,7.0412,12.0982,11.3437,14.6396,14.4684,11.9548,8.7355,7.4169,6.0444,5.3599,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3756,0.8339,1.6159,2.4248,2.0339,1.7105,1.4194,1.227,1.0283,0.9232,0.894,0.7894,0.6844,0.5646,0.4206,0.3369,0.1649,0.1157,0.0671,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3223,0.381,0.6505,1.1034,1.0408,0.9482,0.8968,0.9146,3.736,4.8538,7.7123,12.2807,16.0233,16.2342,16.6312,16.8259,18.1729,16.7646,17.6975,16.3084,14.5368,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.873,41.9868,62.5533,75.7003,86.0426,91.3415,92.4697,93.3257,92.4455,92.086,90.5423,87.7286,86.3228,82.5815,71.247,62.8541,65.9939,62.7958,60.7582,59.0073,62.9038,63.4288,67.2967,68.6921,0,0,0,0,0,0,0,0,0
Armenia,ARM,Current account balance (current US$),BN.CAB.XOKA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66830000,-103780000,-220677007,-322209053,-335738765,-416148343.9,-312542932.9,-301667882.5,-221164164.3,-147810525.6,-173510013.1,-78841446.25,-123899753.9,-152931434.5,-677270882.4,-1658884234,-1425501011,-1261431338,-1058869760,-1057915559,-813035673.3,-882886931.3,-272427724.7,-238118671.5,0,0,0,0,0,0,0,0,0
Armenia,ARM,Debt buyback (current US$),DT.DSB.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159000,-2140000,-46060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951000,4440000,9551000,39461000,20045000,55570000,39991000,24706000,40583000,56984000,79700000,120787000,92413000,107143000,149234000,322420000,378737000,917128000,870632000,981926000,1725515000,1252941000,1506630000,1409002000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630000,14530000,61240000,67470000,80990000,122590000,296500000,334630000,858144000,804239000,908556000,1146923000,1140351000,1146702000,1213153000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951000,4440000,9551000,39461000,20045000,55570000,39991000,24706000,40583000,48354000,65170000,59547000,24943000,26153000,26644000,25920000,44107000,58984000,66393000,73370000,578592000,112590000,359928000,195849000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001000,4440000,11276000,42700000,23966000,61381000,63147000,50815000,55992000,82643000,117957000,171686000,142269000,155037000,194970000,368660000,423834000,969409000,936097000,1175642000,2047124000,1435720000,1556161000,1482992000,0,0,0,0,0,0,0,0,0
Armenia,ARM,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73696000,31314000,0,0,0,9862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87348000,60541000,102366000,146149000,108013000,112281000,108902000,62959000,83145000,90420000,106612000,137889000,167619000,165063000,751108000,776034000,1247195000,1734339000,1491030000,1633531000,2817591000,2079000000,2055388000,1905159000,506301000,493098000,368281000,251876000,179901000,101556000,66464000,32696000,0
Armenia,ARM,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87348000,84707000,148452000,195147000,131235000,163567000,137515000,62959000,95876000,116317000,134588000,166047000,177310000,174715000,761151000,783353000,1712932000,1918801000,1605188000,1735878000,2901493000,2114674000,2071814000,1948668000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970000,15770000,44090000,117360000,82360000,544080000,611900000,306293000,1536032000,1284768000,1353120000,1879934000,1797157000,1083675000,1251974000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87348000,60541000,102366000,146149000,108013000,112281000,108902000,62959000,83145000,89450000,90842000,93799000,50259000,82703000,207028000,164134000,940902000,198307000,206262000,280411000,937657000,281843000,971713000,653185000,0,0,0,0,0,0,0,0,0
Armenia,ARM,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,"Exports of goods, services and primary income (current US$)",BX.GSR.TOTL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173470000,229020000,357751040,447789357.8,474062773.8,462193581.2,479368786.6,557854584.7,665720600.9,884142112.2,1147694288,1511732726,1943703725,2302670548,2924909840,3076881000,2435101658,3259762076,3807748403,4032591599,4414406842,4531263614,4022253780,4351375269,0,0,0,0,0,0,0,0,0
Armenia,ARM,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.20239811,93.58571304,103.6075255,116.2475148,134.6836401,174.0056619,213.3213569,180.9867711,210.5461357,193.5989675,173.7629978,139.3339553,101.251388,92.77510418,105.2563043,117.3077542,202.5676417,193.4128581,194.5675033,189.4208678,196.6087701,188.758186,221.9762225,228.7343744,0,0,0,0,0,0,0,0,0
